account_code,account_name,type,subsidiary,trandate,tranid,vendor,body_memo,line_memo,department,class,consolidation_classification,amount_functional,type_managerial report,irregular,dept_mgr_report,posting_period,bu_jp_mgr_report,d2c_platform_related,pokkt_sga_allocation_key
48888,Intercompany Operating Expense Recharge,Journal,AnyUp Inc.,2025-11-30,JEAHS0012237,INTVEN0441 AnyMind Group Pte. Ltd.,[AHS vs AnyUp] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs AnyUp] 2025.11 ATW corporate planning rental recharge,Corporate Planning,Intercompany,General expenses,1140,Local,,Corporate,2025-11-01,,,
48900,Intercompany Cost Centre Recharge_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 AVN cost centre recharge (PG),Engineering - PG,Intercompany,Cost centre recharge,4987846,Local,,PG,2025-11-01,,,
48900,Intercompany Cost Centre Recharge_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 AVN cost centre recharge (Corporate),Engineering,Intercompany,Cost centre recharge,665314,Local,,Corporate,2025-11-01,,,
48910,Intercompany Cost Center Recharge - Markup_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 AVN cost centre recharge - markup (PG),Engineering - PG,Intercompany,Cost centre recharge - markup,498785,,,PG,2025-11-01,,,
48910,Intercompany Cost Center Recharge - Markup_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 AVN cost centre recharge - markup (Corporate),Engineering,Intercompany,Cost centre recharge - markup,66531,,,Corporate,2025-11-01,,,
41201,Intercompany Research and Development_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATH engineer cost recharge (PG),Engineering - PG,Intercompany,Cost centre recharge,2825451,Local,,PG,2025-11-01,,,
41201,Intercompany Research and Development_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATH engineer cost recharge (Corporate),Engineering,Intercompany,Cost centre recharge,281234,Local,,Corporate,2025-11-01,,,
41202,Intercompany Research and Development - Recharge Markup_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATH engineer cost recharge - markup (PG),Engineering - PG,Intercompany,Cost centre recharge - markup,282545,,,PG,2025-11-01,,,
41202,Intercompany Research and Development - Recharge Markup_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATH engineer cost recharge - markup (Corporate),Engineering,Intercompany,Cost centre recharge - markup,28124,,,Corporate,2025-11-01,,,
41201,Intercompany Research and Development_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 MMIN engineer cost recharge (AnySDK),Engineering - PG,Intercompany,Cost centre recharge,61134,Local,,PG,2025-11-01,,,
41202,Intercompany Research and Development - Recharge Markup_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 MMIN engineer cost recharge - markup (AnySDK),Engineering - PG,Intercompany,Cost centre recharge - markup,9170,,,PG,2025-11-01,,,
48900,Intercompany Cost Centre Recharge_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATW corporate planning cost recharge,Corporate Planning,Intercompany,Cost centre recharge,328902,Local,,Corporate,2025-11-01,,,
48910,Intercompany Cost Center Recharge - Markup_E,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATW corporate planning cost recharge - markup,Corporate Planning,Intercompany,Cost centre recharge - markup,16446,,,Corporate,2025-11-01,,,
48888,Intercompany Operating Expense Recharge,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATW corporate planning cost recharge - VAT on markup,Corporate Planning,Intercompany,General expenses,823,Local,,Corporate,2025-11-01,,,
48888,Intercompany Operating Expense Recharge,Journal,FourM Inc,2025-11-30,JEAHS0012249,INTVEN0101 AnyMind Group Pte. Ltd.,[AHS vs FourM] 2025.11 Engineer and Cost Centre Recharge (https://docs.google.com/spreadsheets/d/1RgCQdCpl0eSdqOzrrQ4tUOzWaOi2o-pqj1A9LGNkbdI/edit?gid=435593925#gid=435593925),[AHS vs FourM] 2025.11 ATW corporate planning rental recharge,Corporate Planning,Intercompany,General expenses,78987,Local,,Corporate,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,002 B-flow,Advertising and marketing events,5000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,004 POKER ROOM,Advertising and marketing events,10000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,004 POKER ROOM,Advertising and marketing events,5000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,005 ARAKA,Advertising and marketing events,15000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,012 miour,Advertising and marketing events,99205,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,012 miour,Advertising and marketing events,15000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,022 &Rson,Advertising and marketing events,218636,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,025 Lil Ambition,Advertising and marketing events,15000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,046 Lantinam,Advertising and marketing events,44541,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,047 N WITH.,Advertising and marketing events,16200,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,052 Enmer SPORTS,Advertising and marketing events,17782,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,069 福寿外貌,Advertising and marketing events,310,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,073 etrarium,Advertising and marketing events,54845,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,074 Forte,Advertising and marketing events,71432,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,085 ANU,Advertising and marketing events,5000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,093 elur,Advertising and marketing events,113484,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,095 VI E DIT,Advertising and marketing events,71936,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,095 VI E DIT,Advertising and marketing events,31303,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,102 ORGUE,Advertising and marketing events,234144,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,109 YOOU,Advertising and marketing events,4629,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,109 YOOU,Advertising and marketing events,40255,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,111 Skoool,Advertising and marketing events,168194,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,113 Jent Louis,Advertising and marketing events,168062,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,113 Jent Louis,Advertising and marketing events,524595,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,114 AMAZON PJ,Advertising and marketing events,3455,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,114 AMAZON PJ,Advertising and marketing events,13739,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,123 weakend.,Advertising and marketing events,240857,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,123 weakend.,Advertising and marketing events,33617,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,126 TAJEN:T,Advertising and marketing events,39123,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,126 TAJEN:T,Advertising and marketing events,60277,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,127 welm,Advertising and marketing events,308565,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,130 Type Shade,Advertising and marketing events,75712,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,130 Type Shade,Advertising and marketing events,343558,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,131 Rosy luce,Advertising and marketing events,40927,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,131 Rosy luce,Advertising and marketing events,80265,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,Advanced Clinicals,Advertising and marketing events,3145517,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,CNP,Advertising and marketing events,16213,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,forencos,Advertising and marketing events,128836,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,forencos,Advertising and marketing events,301076,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,The Breath Co,Advertising and marketing events,3445462,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,waterpik,Advertising and marketing events,25347,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,waterpik,Advertising and marketing events,11615489,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,BC,Advertising and marketing events,10075,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,BC_AM,Advertising and marketing events,136364,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,BC_AM,Advertising and marketing events,425893,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,Creator,Advertising and marketing events,148248,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,004 POKER ROOM,Transportation & Accommodation,1909,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,005 ARAKA,Transportation & Accommodation,108291,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,022 &Rson,Transportation & Accommodation,25800,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,046 Lantinam,Transportation & Accommodation,4973,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,102 ORGUE,Transportation & Accommodation,20364,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,109 YOOU,Transportation & Accommodation,26764,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,113 Jent Louis,Transportation & Accommodation,13200,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,123 weakend.,Transportation & Accommodation,1000,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,128 deal me,Transportation & Accommodation,5818,Local,,,2025-11-01,,,
41310,Travel - Transportation - Domestic,VendBill,AnyMind Japan Inc,2025-11-30,UPSIDER_D2C_202511,VEN0029438 株式会社UPSIDER,UPSIDER_D2C_202511,,D2C Solutions,130 Type Shade,Transportation & Accommodation,21409,Local,,,2025-11-01,,,
